source,company,job_id,title,location,description,posting_date,job_url,discard_reason,score,urgency,job_signals_score,company_signals_score,score_breakdown,linkedin_url,company_size,funding_stage
dice/greenhouse,PsiQuantum,apply?gh_jid=6482331003,"Principal, Electro-Optics System Engineer","Milpitas, California, United States","&lt;p&gt;Quantum computing holds the promise of humanity’s mastery over the natural world, but only if we can build a &lt;strong&gt;&lt;em&gt;real&lt;/em&gt; &lt;/strong&gt;quantum computer. PsiQuantum is on a mission to build the first real, useful quantum computers, capable of delivering the world-changing applications that the technology has long promised. We know that means we will need to build a system with roughly 1 million qubits that supports fault tolerant error correction within a sca",2026-05-14,https://www.psiquantum.com/apply?gh_jid=6482331003,,50,MEDIUM,25,25,50-500emp(+20) MegaFunded(+20) 68OpenRoles(+15) NY(+10) NicheStack_Quantum(+10),https://www.linkedin.com/company/psiquantum/jobs,~300 (Mega-funded),Mega-funded – $700M+ raised
dice/greenhouse,Motional,2545c5a9-71c4-4ea0-b8ba-febcbf71f6fb,Principal Platform Engineer,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/2545c5a9-71c4-4ea0-b8ba-febcbf71f6fb,,45,MEDIUM,22,23,~500emp(+15) Funded(+20) 92OpenRoles(+15) NY(+10) NicheStack_Robotics(+10),https://www.linkedin.com/company/motional/jobs,~500 (funded $1B+),Funded – $1B+ (Hyundai/Aptiv)
dice/greenhouse,Motional,7692714003,"Senior Software Engineer, Autonomous Vehicle Performance Metrics",Remote U.S.,"&lt;h4&gt;Motional is a leading autonomous driving company on a mission to make driverless vehicles a safe, reliable, and accessible reality. Backed by Hyundai Motor Group, Motional is at the forefront of the physical AI revolution. Motional isn’t just building first-of-its-kind technology; we are transforming transportation to create safer streets and more sustainable mobility options.&lt;/h4&gt;
&lt;p&gt;The Systems Readiness and Performance team is the crucial bridge between software developm",2026-05-21,https://motional.com/open-positions/?gh_jid=7692714003#/7692714003,,45,MEDIUM,22,23,~500emp(+15) Funded(+20) 92OpenRoles(+15) NY(+10) NicheStack_Robotics(+10),https://www.linkedin.com/company/motional/jobs,~500 (funded $1B+),Funded – $1B+ (Hyundai/Aptiv)
dice/greenhouse,Motional,7693684003,"Senior Software Engineer, Autonomous Vehicle Performance Metrics","Boston, Massachusetts, United States","&lt;h4&gt;Motional is a leading autonomous driving company on a mission to make driverless vehicles a safe, reliable, and accessible reality. Backed by Hyundai Motor Group, Motional is at the forefront of the physical AI revolution. Motional isn’t just building first-of-its-kind technology; we are transforming transportation to create safer streets and more sustainable mobility options.&lt;/h4&gt;
&lt;p&gt;The Systems Readiness and Performance team is the crucial bridge between software developm",2026-05-21,https://motional.com/open-positions/?gh_jid=7693684003#/7693684003,,45,MEDIUM,22,23,~500emp(+15) Funded(+20) 92OpenRoles(+15) NY(+10) NicheStack_Robotics(+10),https://www.linkedin.com/company/motional/jobs,~500 (funded $1B+),Funded – $1B+ (Hyundai/Aptiv)
dice/greenhouse,Motional,7693685003,"Senior Software Engineer, Autonomous Vehicle Performance Metrics","Pittsburgh, Pennsylvania, United States","&lt;h4&gt;Motional is a leading autonomous driving company on a mission to make driverless vehicles a safe, reliable, and accessible reality. Backed by Hyundai Motor Group, Motional is at the forefront of the physical AI revolution. Motional isn’t just building first-of-its-kind technology; we are transforming transportation to create safer streets and more sustainable mobility options.&lt;/h4&gt;
&lt;p&gt;The Systems Readiness and Performance team is the crucial bridge between software developm",2026-05-21,https://motional.com/open-positions/?gh_jid=7693685003#/7693685003,,45,MEDIUM,22,23,~500emp(+15) Funded(+20) 92OpenRoles(+15) NY(+10) NicheStack_Robotics(+10),https://www.linkedin.com/company/motional/jobs,~500 (funded $1B+),Funded – $1B+ (Hyundai/Aptiv)
dice/greenhouse,Motional,7693688003,"Senior Software Engineer, Autonomous Vehicle Performance Metrics","Las Vegas, Nevada, United States","&lt;h4&gt;Motional is a leading autonomous driving company on a mission to make driverless vehicles a safe, reliable, and accessible reality. Backed by Hyundai Motor Group, Motional is at the forefront of the physical AI revolution. Motional isn’t just building first-of-its-kind technology; we are transforming transportation to create safer streets and more sustainable mobility options.&lt;/h4&gt;
&lt;p&gt;The Systems Readiness and Performance team is the crucial bridge between software developm",2026-05-21,https://motional.com/open-positions/?gh_jid=7693688003#/7693688003,,45,MEDIUM,22,23,~500emp(+15) Funded(+20) 92OpenRoles(+15) NY(+10) NicheStack_Robotics(+10),https://www.linkedin.com/company/motional/jobs,~500 (funded $1B+),Funded – $1B+ (Hyundai/Aptiv)
dice/greenhouse,Motional,7742674003,"Senior Software Engineer, Autonomy Actions Sustaining","Las Vegas, Nevada, United States","&lt;p&gt;&lt;strong&gt;Mission Summary:&lt;br&gt;&lt;/strong&gt;&lt;br&gt;We are looking for a Senior Software Engineer to join our Actions Sustaining Team to diagnose, develop and deploy solutions to solve the immediate challenges facing our deployed autonomous software. You will play a pivotal role in resolving issues that will help accelerate the growth of our autonomous capabilities.&lt;br&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;What you&#39;ll be doing:&lt;/strong&gt;&lt;/p&gt;
&lt;u",2026-05-21,https://motional.com/open-positions/?gh_jid=7742674003#/7742674003,,45,MEDIUM,22,23,~500emp(+15) Funded(+20) 92OpenRoles(+15) NY(+10) NicheStack_Robotics(+10),https://www.linkedin.com/company/motional/jobs,~500 (funded $1B+),Funded – $1B+ (Hyundai/Aptiv)
dice/greenhouse,Motional,7742672003,"Senior Software Engineer, Autonomy Actions Sustaining","Pittsburgh, Pennsylvania, United States","&lt;p&gt;&lt;strong&gt;Mission Summary:&lt;br&gt;&lt;/strong&gt;&lt;br&gt;We are looking for a Senior Software Engineer to join our Actions Sustaining Team to diagnose, develop and deploy solutions to solve the immediate challenges facing our deployed autonomous software. You will play a pivotal role in resolving issues that will help accelerate the growth of our autonomous capabilities.&lt;br&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;What you&#39;ll be doing:&lt;/strong&gt;&lt;/p&gt;
&lt;u",2026-05-21,https://motional.com/open-positions/?gh_jid=7742672003#/7742672003,,45,MEDIUM,22,23,~500emp(+15) Funded(+20) 92OpenRoles(+15) NY(+10) NicheStack_Robotics(+10),https://www.linkedin.com/company/motional/jobs,~500 (funded $1B+),Funded – $1B+ (Hyundai/Aptiv)
dice/greenhouse,Motional,7742667003,"Senior Software Engineer, Autonomy Actions Sustaining","Boston, Massachusetts, United States","&lt;p&gt;&lt;strong&gt;Mission Summary:&lt;br&gt;&lt;/strong&gt;&lt;br&gt;We are looking for a Senior Software Engineer to join our Actions Sustaining Team to diagnose, develop and deploy solutions to solve the immediate challenges facing our deployed autonomous software. You will play a pivotal role in resolving issues that will help accelerate the growth of our autonomous capabilities.&lt;br&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;What you&#39;ll be doing:&lt;/strong&gt;&lt;/p&gt;
&lt;u",2026-05-21,https://motional.com/open-positions/?gh_jid=7742667003#/7742667003,,45,MEDIUM,22,23,~500emp(+15) Funded(+20) 92OpenRoles(+15) NY(+10) NicheStack_Robotics(+10),https://www.linkedin.com/company/motional/jobs,~500 (funded $1B+),Funded – $1B+ (Hyundai/Aptiv)
dice/greenhouse,Speechify Inc.,9380adcf-348c-4a8d-9f13-4086778efa3b,"Software Engineer, Platform - New York, NY, USA","New York, NY",,2026-05-22,https://www.dice.com/job-detail/9380adcf-348c-4a8d-9f13-4086778efa3b,,42,MEDIUM,20,22,50-500emp(+20) NoTA(+15) NY(+10) NicheStack_AI(+10) Bootstrapped(-10),https://www.linkedin.com/company/speechify-inc/jobs,~160 (bootstrapped),Bootstrapped / minimal funding
dice/greenhouse,Speechify Inc.,d695df7d-0452-4c00-b170-7fb5303d3609,"Software Engineer, Platform - Newark, NJ, USA","New York, NY",,2026-05-22,https://www.dice.com/job-detail/d695df7d-0452-4c00-b170-7fb5303d3609,,42,MEDIUM,20,22,50-500emp(+20) NoTA(+15) NY(+10) NicheStack_AI(+10) Bootstrapped(-10),https://www.linkedin.com/company/speechify-inc/jobs,~160 (bootstrapped),Bootstrapped / minimal funding
dice/greenhouse,Speechify Inc.,544a83e4-e454-4059-a11f-2bbb13c68e11,"Software Engineer, Platform - Jersey City, NJ, USA","New York, NY",,2026-05-22,https://www.dice.com/job-detail/544a83e4-e454-4059-a11f-2bbb13c68e11,,42,MEDIUM,20,22,50-500emp(+20) NoTA(+15) NY(+10) NicheStack_AI(+10) Bootstrapped(-10),https://www.linkedin.com/company/speechify-inc/jobs,~160 (bootstrapped),Bootstrapped / minimal funding
dice/greenhouse,Speechify Inc.,5989934004,Go-to-Market,New York City,"&lt;p&gt;&lt;strong&gt;Mission&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;The mission of Speechify is to make sure that reading is never a barrier to learning. Over 50 million people use Speechify&#39;s text-to-speech products to turn whatever they&#39;re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Google recently named Speechify the Chrome Extension of the Year and Apple named Speechify its 2025 Design Award winner for ",2026-05-21,https://job-boards.greenhouse.io/speechify/jobs/5989934004,,42,MEDIUM,20,22,50-500emp(+20) NoTA(+15) NY(+10) NicheStack_AI(+10) Bootstrapped(-10),https://www.linkedin.com/company/speechify-inc/jobs,~160 (bootstrapped),Bootstrapped / minimal funding
dice/greenhouse,Speechify Inc.,5976176004,"Senior Software Engineer, Core Experiences - New York, NY, USA","New York, NY, USA","&lt;p&gt;&lt;strong&gt;Mission&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Speechify is the easiest way to listen to the world’s information.&lt;/strong&gt; Articles on the web, documents in the cloud, books on your phone. We absorb it all and let you listen to it at your desk, on the go, at your own speed, and with tools that make learning easier, deeper, and faster.&lt;/p&gt;
&lt;p&gt;What streaming services have done for audio entertainment, we’re doing for audio information. And whatever",2026-05-20,https://job-boards.greenhouse.io/speechify/jobs/5976176004,,42,MEDIUM,20,22,50-500emp(+20) NoTA(+15) NY(+10) NicheStack_AI(+10) Bootstrapped(-10),https://www.linkedin.com/company/speechify-inc/jobs,~160 (bootstrapped),Bootstrapped / minimal funding
dice/greenhouse,Speechify Inc.,5974678004,"Senior Software Engineer, Core Experiences - Stony Brook, NY, USA","Stony Brook, NY, USA","&lt;p&gt;&lt;strong&gt;Mission&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Speechify is the easiest way to listen to the world’s information.&lt;/strong&gt; Articles on the web, documents in the cloud, books on your phone. We absorb it all and let you listen to it at your desk, on the go, at your own speed, and with tools that make learning easier, deeper, and faster.&lt;/p&gt;
&lt;p&gt;What streaming services have done for audio entertainment, we’re doing for audio information. And whatever",2026-05-20,https://job-boards.greenhouse.io/speechify/jobs/5974678004,,42,MEDIUM,20,22,50-500emp(+20) NoTA(+15) NY(+10) NicheStack_AI(+10) Bootstrapped(-10),https://www.linkedin.com/company/speechify-inc/jobs,~160 (bootstrapped),Bootstrapped / minimal funding
dice/greenhouse,Speechify Inc.,5976266004,"Senior Software Engineer, Windows/Desktop Applications - New York, NY, USA","New York, NY, USA","&lt;div class=&quot;p-rich_text_section&quot;&gt;&lt;strong data-stringify-type=&quot;bold&quot;&gt;Mission&lt;/strong&gt;&lt;/div&gt;
&lt;div class=&quot;p-rich_text_section&quot;&gt;
&lt;p&gt;The mission of Speechify is to make sure that reading is never a barrier to learning.&lt;/p&gt;
&lt;p&gt;Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and",2026-05-20,https://job-boards.greenhouse.io/speechify/jobs/5976266004,,42,MEDIUM,20,22,50-500emp(+20) NoTA(+15) NY(+10) NicheStack_AI(+10) Bootstrapped(-10),https://www.linkedin.com/company/speechify-inc/jobs,~160 (bootstrapped),Bootstrapped / minimal funding
dice/greenhouse,Speechify Inc.,5976296004,"Software Engineer, Data Infrastructure & Acquisition - New York, NY, USA","New York, NY, USA","&lt;p&gt;The mission of Speechify is to make sure that reading is never a barrier to learning.&lt;/p&gt;
&lt;p&gt;Over 50 million people use Speechify’s text-to-speech products to turn whatever they’re reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify’s text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App.&amp;nbsp;Google recently named Speechify the Chrome",2026-05-20,https://job-boards.greenhouse.io/speechify/jobs/5976296004,,42,MEDIUM,20,22,50-500emp(+20) NoTA(+15) NY(+10) NicheStack_AI(+10) Bootstrapped(-10),https://www.linkedin.com/company/speechify-inc/jobs,~160 (bootstrapped),Bootstrapped / minimal funding
ashby,Ramp,16fb536d-fe10-4ea7-8956-d6d0cbddd6f5,"AML Operations Analyst, Compliance Operator","New York, NY (HQ)","ABOUT RAMP Ramp is building the smart infrastructure for finance teams, embedded in the transaction flow of every dollar a business spends. We automate how over $100B in annualized spend flows in and out of 50,000+ companies: authorizing payments, flagging risk, categorizing spend, and closing books. The problems are high-stakes, data-dense, and unforgiving. We hire people with high agency and high urgency. We look for slope over intercept. We care less about where you trained and more about wha",2026-05-14,https://jobs.ashbyhq.com/ramp/16fb536d-fe10-4ea7-8956-d6d0cbddd6f5,,38,MEDIUM,18,20,1000+emp(-5) SeriesD(+20) 35OpenRoles(+15) NY(+10) TA_likely(-5),https://www.linkedin.com/company/ramp/jobs,~1000+ (Series D),Series D – $32B valuation
ashby,Ramp,d1183b00-6590-4fe4-a585-28d84e578fe3,"Software Engineer, Stablecoin","New York, NY (HQ)","ABOUT RAMP Ramp is building the smart infrastructure for finance teams, embedded in the transaction flow of every dollar a business spends. We automate how over $100B in annualized spend flows in and out of 50,000+ companies: authorizing payments, flagging risk, categorizing spend, and closing books. The problems are high-stakes, data-dense, and unforgiving. We hire people with high agency and high urgency. We look for slope over intercept. We care less about where you trained and more about wha",2026-05-13,https://jobs.ashbyhq.com/ramp/d1183b00-6590-4fe4-a585-28d84e578fe3,,38,MEDIUM,18,20,1000+emp(-5) SeriesD(+20) 35OpenRoles(+15) NY(+10) TA_likely(-5),https://www.linkedin.com/company/ramp/jobs,~1000+ (Series D),Series D – $32B valuation
ashby,Ramp,5598f7b8-4ae2-4105-a2b4-2d0f55c54c40,"Software Engineer, Credit","New York, NY (HQ)","ABOUT RAMP Ramp is building the smart infrastructure for finance teams, embedded in the transaction flow of every dollar a business spends. We automate how over $100B in annualized spend flows in and out of 50,000+ companies: authorizing payments, flagging risk, categorizing spend, and closing books. The problems are high-stakes, data-dense, and unforgiving. We hire people with high agency and high urgency. We look for slope over intercept. We care less about where you trained and more about wha",2026-05-13,https://jobs.ashbyhq.com/ramp/5598f7b8-4ae2-4105-a2b4-2d0f55c54c40,,38,MEDIUM,18,20,1000+emp(-5) SeriesD(+20) 35OpenRoles(+15) NY(+10) TA_likely(-5),https://www.linkedin.com/company/ramp/jobs,~1000+ (Series D),Series D – $32B valuation
